date,time,tempC,windspeedKmph,winddirDegree,weatherDesc,precipMM,humidity,visibility,pressure,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC
2018-07-09,0,13,8,291,Partly cloudy,0.1,94,10,1005,29,13,12,13,14,13

2018-07-09,1200,22,17,307,Moderate or heavy rain shower,3.7,67,7,1008,30,25,16,22,19,25

2018-07-10,0,14,10,309,Mist,0.0,95,2,1012,51,14,13,14,17,14

2018-07-10,1200,23,13,327,Patchy rain possible,0.9,62,9,1014,22,25,16,23,15,25

2018-07-11,0,15,8,314,Clear,0.0,93,10,1016,21,15,14,15,14,15

2018-07-11,1200,25,10,16,Patchy rain possible,1.2,66,9,1015,26,26,18,25,12,26

2018-07-12,0,16,7,31,Clear,0.0,89,10,1016,8,16,15,16,13,16

2018-07-12,1200,26,9,15,Partly cloudy,0.0,43,10,1014,46,26,13,26,10,26

2018-07-13,0,17,5,346,Clear,0.0,86,10,1014,13,17,14,17,8,17

2018-07-13,1200,26,6,347,Sunny,0.0,58,10,1011,23,27,17,26,7,27

2018-07-14,0,18,3,93,Clear,0.0,87,10,1010,11,18,15,18,5,18

2018-07-14,1200,28,7,117,Partly cloudy,0.0,46,10,1008,37,28,15,28,8,28

2018-07-15,0,18,5,98,Partly cloudy,0.0,81,10,1009,28,18,15,18,10,18

2018-07-15,1200,28,8,82,Light rain shower,0.5,51,10,1009,71,29,17,28,9,29

2018-07-16,0,19,10,59,Moderate or heavy rain shower,3.4,88,7,1010,20,19,17,19,18,19

2018-07-16,1200,29,18,64,Patchy rain possible,1.5,50,9,1008,31,30,18,29,20,30

2018-07-17,0,20,11,49,Patchy rain possible,1.6,92,9,1008,12,20,18,20,19,20

2018-07-17,1200,28,22,48,Patchy rain possible,0.3,55,9,1005,23,30,19,28,25,30

2018-07-18,0,19,10,44,Overcast,0.0,95,10,1005,91,19,18,19,15,19

2018-07-18,1200,22,19,44,Light rain shower,0.3,82,10,1003,93,24,19,22,23,22

2018-07-19,0,19,14,62,Overcast,0.0,89,10,1003,97,19,17,19,20,19

2018-07-19,1200,23,22,58,Light rain shower,0.6,75,10,1003,83,25,18,23,28,25

2018-07-20,0,18,14,68,Light rain shower,0.3,96,10,1003,100,18,17,18,20,18

2018-07-20,1200,27,16,130,Patchy rain possible,2.0,62,9,1003,27,29,19,27,19,29

2018-07-21,0,19,7,102,Patchy rain possible,0.5,93,9,1006,28,19,18,19,12,19

2018-07-21,1200,28,12,104,Patchy rain possible,2.4,59,9,1007,28,30,19,28,13,30

2018-07-22,0,18,10,88,Light rain shower,0.9,95,10,1010,89,18,17,18,15,18

2018-07-22,1200,20,14,89,Light drizzle,0.2,81,2,1010,96,20,17,20,16,20

2018-07-23,0,16,10,86,Cloudy,0.0,95,10,1011,85,16,15,16,16,16

2018-07-23,1200,23,20,96,Patchy light drizzle,0.6,67,5,1011,74,25,17,23,23,25

2018-07-24,0,16,9,81,Overcast,0.1,92,10,1013,100,16,15,16,12,16

2018-07-24,1200,25,12,83,Cloudy,0.1,64,10,1013,79,26,17,25,13,26

2018-07-25,0,17,10,70,Patchy light rain,0.8,93,9,1016,45,17,15,17,16,17

2018-07-25,1200,24,19,126,Partly cloudy,0.0,52,10,1016,47,25,14,24,22,25

2018-07-26,0,16,9,103,Mist,0.0,96,2,1019,57,16,16,16,15,16

2018-07-26,1200,29,8,121,Sunny,0.0,47,10,1019,22,30,17,29,10,30

2018-07-27,0,20,7,107,Patchy rain possible,0.8,88,9,1020,33,20,18,20,15,20

2018-07-27,1200,30,15,153,Patchy rain possible,1.2,48,9,1020,32,31,17,30,18,31

2018-07-28,0,21,11,81,Partly cloudy,0.0,71,10,1021,48,24,16,21,21,21

2018-07-28,1200,31,15,79,Partly cloudy,0.0,49,10,1021,45,32,19,31,17,32

2018-07-29,0,20,12,54,Light drizzle,0.6,89,2,1022,84,20,18,20,19,20

2018-07-29,1200,27,14,62,Sunny,0.0,55,10,1022,6,28,17,27,16,28

2018-07-30,0,18,10,71,Clear,0.0,86,10,1024,0,18,16,18,12,18

2018-07-30,1200,25,14,86,Sunny,0.0,55,10,1024,3,26,15,25,17,26

2018-07-31,0,18,7,77,Clear,0.0,85,10,1026,0,18,16,18,8,18

2018-07-31,1200,28,10,75,Sunny,0.0,42,10,1025,0,28,14,28,11,28

2018-08-01,0,20,6,69,Clear,0.0,80,10,1026,0,20,16,20,7,20

2018-08-01,1200,31,5,57,Sunny,0.0,37,10,1024,3,30,14,31,6,30

2018-08-02,0,22,4,10,Clear,0.0,78,10,1023,0,24,18,22,5,22

2018-08-02,1200,30,8,328,Sunny,0.0,37,10,1021,4,30,14,30,9,30

2018-08-03,0,22,6,306,Clear,0.0,77,10,1019,2,24,17,22,10,22

2018-08-03,1200,29,13,286,Sunny,0.0,41,10,1015,18,29,15,29,15,29

2018-08-04,0,19,5,256,Clear,0.0,82,10,1012,13,19,16,19,10,19

2018-08-04,1200,28,15,281,Sunny,0.0,54,10,1009,18,29,18,28,17,29

2018-08-05,0,20,9,302,Clear,0.0,87,10,1009,5,20,17,20,15,20

2018-08-05,1200,27,17,273,Patchy rain possible,0.5,54,9,1007,26,28,17,27,19,28

2018-08-06,0,18,9,262,Clear,0.0,86,10,1007,7,18,15,18,16,18

2018-08-06,1200,26,16,282,Partly cloudy,0.0,47,10,1007,28,27,14,26,18,27

2018-08-07,0,17,8,279,Clear,0.0,84,10,1008,16,17,14,17,13,17

2018-08-07,1200,23,16,291,Partly cloudy,0.0,53,10,1009,47,25,13,23,18,25

2018-08-08,0,13,11,337,Clear,0.0,88,10,1014,15,13,11,12,17,12

2018-08-08,1200,22,20,331,Sunny,0.0,40,10,1018,18,24,8,22,23,24

2018-08-09,0,14,5,345,Partly cloudy,0.0,70,10,1023,30,14,8,14,9,14

2018-08-09,1200,24,9,345,Partly cloudy,0.0,42,10,1026,44,25,10,24,10,25

2018-08-10,0,17,6,262,Clear,0.0,70,10,1028,4,17,11,17,11,17

2018-08-10,1200,27,12,271,Sunny,0.0,41,10,1027,9,27,13,27,13,27

2018-08-11,0,19,9,257,Clear,0.0,81,10,1026,0,19,15,19,10,19

2018-08-11,1200,27,15,241,Sunny,0.0,41,10,1022,0,27,13,27,17,27

2018-08-12,0,17,9,236,Clear,0.0,78,10,1019,8,17,13,17,16,17

2018-08-12,1200,27,18,224,Sunny,0.0,43,10,1012,10,27,13,27,21,27

2018-08-13,0,15,12,259,Clear,0.0,78,10,1012,4,15,11,15,19,15

2018-08-13,1200,22,21,266,Partly cloudy,0.0,45,10,1010,46,24,10,22,24,24

2018-08-14,0,14,10,263,Clear,0.0,88,10,1013,6,14,12,13,16,13

2018-08-14,1200,24,11,252,Sunny,0.0,40,10,1014,22,25,10,24,12,25

2018-08-15,0,16,8,174,Clear,0.0,83,10,1015,20,16,13,16,15,16

2018-08-15,1200,28,20,228,Partly cloudy,0.0,51,10,1009,46,29,17,28,23,29

2018-08-16,0,17,10,276,Clear,0.0,91,10,1012,23,17,15,17,17,17

2018-08-16,1200,23,13,344,Light rain shower,0.3,60,10,1017,79,25,15,23,15,25

2018-08-17,0,15,8,38,Clear,0.0,86,10,1023,4,15,12,14,12,14

2018-08-17,1200,25,9,48,Sunny,0.0,36,10,1023,3,25,9,25,10,25

2018-08-18,0,13,6,94,Cloudy,0.0,77,10,1025,68,13,9,13,12,13

2018-08-18,1200,26,7,149,Sunny,0.0,40,10,1024,2,26,11,26,8,26

2018-08-19,0,17,6,172,Clear,0.0,71,10,1023,2,17,12,17,8,17

2018-08-19,1200,26,14,218,Sunny,0.0,46,10,1018,16,26,13,26,16,26

2018-08-20,0,17,10,244,Clear,0.0,90,10,1016,9,17,15,17,16,17

2018-08-20,1200,25,12,273,Partly cloudy,0.0,48,10,1014,48,26,13,25,13,26

2018-08-21,0,17,10,209,Clear,0.0,82,10,1011,18,17,14,17,17,17

2018-08-21,1200,21,18,273,Light rain shower,2.3,74,10,1005,63,24,16,21,21,21

2018-08-22,0,12,13,285,Clear,0.0,78,10,1011,5,12,8,10,19,10

2018-08-22,1200,19,20,301,Cloudy,0.0,45,10,1015,75,19,7,19,24,19

2018-08-23,0,10,8,294,Clear,0.0,72,10,1022,8,10,6,9,12,9

2018-08-23,1200,21,12,267,Sunny,0.0,43,10,1022,4,21,8,21,14,21

2018-08-24,0,14,9,245,Clear,0.0,76,10,1022,0,14,10,14,10,14

2018-08-24,1200,25,9,224,Sunny,0.0,42,10,1019,0,25,11,25,10,25

2018-08-25,0,17,7,193,Clear,0.0,77,10,1019,0,17,13,17,8,17

2018-08-25,1200,27,10,186,Sunny,0.0,40,10,1017,0,26,12,27,12,26

2018-08-26,0,18,7,172,Clear,0.0,68,10,1017,0,18,12,18,8,18

2018-08-26,1200,28,11,196,Sunny,0.0,35,10,1016,2,27,11,28,13,27

2018-08-27,0,20,6,159,Clear,0.0,66,10,1017,0,20,13,20,7,20

2018-08-27,1200,28,12,195,Sunny,0.0,32,10,1015,4,27,10,28,14,27

2018-08-28,0,18,6,218,Clear,0.0,64,10,1017,7,18,11,18,12,18

2018-08-28,1200,29,10,202,Partly cloudy,0.0,31,10,1017,33,28,10,29,12,28

2018-08-29,0,20,4,133,Clear,0.0,59,10,1018,21,20,12,20,7,20

2018-08-29,1200,29,15,161,Sunny,0.0,32,10,1018,9,28,11,29,17,28

2018-08-30,0,19,5,199,Clear,0.0,62,10,1019,10,19,12,19,8,19

2018-08-30,1200,27,10,241,Thundery outbreaks possible,0.0,39,9,1019,48,27,12,27,13,27

2018-08-31,0,17,11,191,Patchy rain possible,1.9,83,9,1021,13,17,14,17,20,17

2018-08-31,1200,25,3,103,Sunny,0.1,49,10,1021,8,26,14,25,4,26

2018-09-01,0,16,5,13,Clear,0.0,82,10,1024,6,16,13,16,7,16

2018-09-01,1200,25,4,47,Cloudy,0.0,38,10,1026,77,25,10,25,4,25

2018-09-02,0,15,5,84,Cloudy,0.0,75,10,1028,80,15,10,15,11,15

2018-09-02,1200,26,8,77,Sunny,0.0,40,10,1026,8,26,12,26,9,26

2018-09-03,0,16,8,112,Partly cloudy,0.0,74,10,1027,48,16,12,16,13,16

2018-09-03,1200,22,10,101,Partly cloudy,0.0,51,10,1026,44,25,12,23,11,25

2018-09-04,0,15,11,107,Partly cloudy,0.0,78,10,1026,62,15,11,15,16,15

2018-09-04,1200,24,10,110,Sunny,0.0,47,10,1024,15,25,12,24,11,25

2018-09-05,0,15,9,108,Partly cloudy,0.0,86,10,1024,27,15,13,15,19,15

2018-09-05,1200,26,13,127,Sunny,0.0,44,10,1023,9,27,13,26,15,27

2018-09-06,0,15,7,119,Clear,0.0,72,10,1023,18,15,10,15,13,15

2018-09-06,1200,25,8,101,Sunny,0.0,41,10,1022,17,26,11,25,10,26

2018-09-07,0,15,6,95,Clear,0.0,71,10,1022,9,15,10,15,11,15

2018-09-07,1200,24,8,125,Partly cloudy,0.0,38,10,1021,26,25,9,24,9,25

2018-09-08,0,15,6,132,Clear,0.0,64,10,1022,12,15,8,15,12,15

2018-09-08,1200,25,4,178,Sunny,0.0,34,10,1022,22,25,9,25,5,25

2018-09-09,0,16,2,168,Clear,0.0,62,10,1022,12,16,8,16,4,16

2018-09-09,1200,26,4,164,Sunny,0.0,32,10,1021,15,25,8,26,5,25

2018-09-10,0,16,6,47,Clear,0.0,66,10,1022,15,16,9,16,11,16

2018-09-10,1200,17,10,101,Partly cloudy,0.0,75,10,1024,60,17,13,17,12,17

2018-09-11,0,15,12,96,Light drizzle,0.3,91,2,1025,80,15,13,14,19,14

2018-09-11,1200,23,17,161,Partly cloudy,0.0,46,10,1024,47,25,11,23,22,25

2018-09-12,0,16,12,190,Clear,0.0,63,10,1020,16,16,9,16,23,16

2018-09-12,1200,20,27,230,Cloudy,0.1,61,10,1016,71,20,12,20,40,20

2018-09-13,0,17,19,243,Light rain shower,0.2,83,10,1013,70,17,14,17,31,17

2018-09-13,1200,21,19,274,Sunny,0.1,41,10,1016,6,21,7,21,23,21

2018-09-14,0,13,5,298,Clear,0.0,75,10,1020,7,13,8,12,8,12

2018-09-14,1200,22,5,211,Sunny,0.0,35,10,1019,5,24,6,22,6,24

2018-09-15,0,14,2,240,Partly cloudy,0.0,54,10,1020,25,14,5,14,3,14

2018-09-15,1200,23,3,104,Sunny,0.0,40,10,1018,19,24,8,23,3,24

2018-09-16,0,15,10,139,Partly cloudy,0.0,70,10,1013,52,15,9,14,19,14

2018-09-16,1200,15,15,329,Moderate rain,5.3,86,7,1010,99,15,13,15,18,15

2018-09-17,0,10,17,333,Clear,0.0,79,10,1015,7,10,6,7,26,7

2018-09-17,1200,18,16,287,Sunny,0.0,44,10,1017,2,18,5,18,19,18

2018-09-18,0,11,15,239,Light drizzle,0.3,83,2,1015,100,11,8,9,22,9

2018-09-18,1200,14,16,296,Light rain shower,0.3,66,10,1014,76,14,8,13,21,13

2018-09-19,0,9,9,289,Partly cloudy,0.0,87,10,1017,28,9,7,8,15,8

2018-09-19,1200,22,22,282,Sunny,0.0,50,10,1014,1,24,11,22,28,24

2018-09-20,0,15,9,263,Partly cloudy,0.0,94,10,1013,30,15,14,14,16,14

2018-09-20,1200,23,16,308,Sunny,0.0,51,10,1015,0,25,12,23,19,25

2018-09-21,0,16,6,284,Clear,0.0,90,10,1018,7,16,14,16,11,16

2018-09-21,1200,26,8,239,Sunny,0.0,49,10,1019,2,27,15,26,9,27

2018-09-22,0,16,9,201,Clear,0.0,84,10,1019,4,16,14,16,15,16

2018-09-22,1200,25,19,196,Sunny,0.0,49,10,1014,7,26,13,25,24,26

2018-09-23,0,17,13,194,Clear,0.0,64,10,1008,17,17,11,17,23,17

2018-09-23,1200,13,17,258,Moderate rain at times,5.4,70,8,1010,68,13,8,12,19,12

2018-09-24,0,8,11,242,Clear,0.0,86,10,1010,9,8,6,6,16,6

2018-09-24,1200,12,17,175,Light rain,1.0,72,9,1007,100,12,7,9,23,9

2018-09-25,0,9,23,201,Light rain,2.2,83,9,994,100,9,6,5,32,5

2018-09-25,1200,8,26,303,Moderate rain,2.8,79,7,1005,100,8,5,4,36,4

2018-09-26,0,4,13,309,Partly cloudy,0.0,86,10,1018,41,5,3,2,21,2

2018-09-26,1200,11,17,255,Sunny,0.0,50,10,1021,7,11,1,9,20,9

2018-09-27,0,6,32,227,Moderate rain,2.8,78,7,1008,100,6,3,1,45,1

2018-09-27,1200,12,30,283,Partly cloudy,0.0,54,10,1003,28,12,3,10,38,10

2018-09-28,0,7,15,261,Clear,0.0,75,10,1009,21,7,3,4,24,4

2018-09-28,1200,14,26,244,Light rain,2.1,83,9,999,100,14,11,11,41,11

2018-09-29,0,5,11,288,Partly cloudy,0.0,90,10,1011,55,5,3,2,16,2

2018-09-29,1200,10,14,303,Sunny,0.0,48,10,1016,14,10,-0,8,16,8

2018-09-30,0,2,8,276,Partly cloudy,0.0,76,10,1023,61,2,-2,-1,14,-1

2018-09-30,1200,10,22,235,Partly cloudy,0.0,51,10,1021,55,10,1,8,28,8

2018-10-01,0,6,16,240,Partly cloudy,0.0,76,10,1020,47,6,2,2,26,2

2018-10-01,1200,13,17,230,Sunny,0.0,49,10,1019,6,13,3,12,20,12

2018-10-02,0,6,10,184,Partly cloudy,0.0,74,10,1018,31,6,2,4,16,4

2018-10-02,1200,10,14,200,Overcast,0.0,76,10,1011,100,10,6,8,17,8

2018-10-03,0,7,11,206,Partly cloudy,0.0,92,10,1008,47,7,6,4,18,4

2018-10-03,1200,12,16,176,Light rain,1.3,84,9,1002,100,12,9,10,20,10

2018-10-04,0,5,13,233,Light drizzle,0.2,90,2,998,84,5,4,2,19,2

2018-10-04,1200,9,15,293,Light rain shower,0.8,74,10,999,90,9,5,6,17,6

2018-10-05,0,3,17,319,Cloudy,0.0,79,10,1012,79,3,-0,-2,24,-2

2018-10-05,1200,8,14,297,Sunny,0.0,55,10,1021,6,8,-1,5,17,5

2018-10-06,0,8,14,263,Light rain,2.2,90,9,1017,100,8,7,5,23,5

2018-10-06,1200,13,20,254,Overcast,0.0,81,10,1017,100,13,10,11,30,11

2018-10-07,0,9,14,241,Clear,0.0,82,10,1014,7,9,6,6,22,6

2018-10-07,1200,15,18,221,Partly cloudy,0.0,66,10,1011,28,15,9,14,24,14

2018-10-08,0,13,17,235,Light rain,1.3,86,9,1007,100,13,10,10,26,10

2018-10-08,1200,10,13,341,Sunny,0.0,55,10,1021,0,10,1,8,15,8

2018-10-09,0,5,4,175,Clear,0.0,76,10,1027,7,5,1,5,5,5

2018-10-09,1200,10,7,234,Partly cloudy,0.0,47,10,1027,28,10,-1,8,8,8

2018-10-10,0,5,12,228,Clear,0.0,71,10,1025,8,5,0,2,20,2

2018-10-10,1200,12,17,259,Partly cloudy,0.0,59,10,1020,40,12,4,10,25,10

2018-10-11,0,9,10,318,Mist,0.0,96,2,1025,70,9,8,7,16,7

2018-10-11,1200,14,14,332,Sunny,0.0,49,10,1030,6,14,3,12,17,12

2018-10-12,0,7,5,338,Clear,0.0,87,10,1034,14,7,5,7,8,7

2018-10-12,1200,14,11,263,Sunny,0.0,56,10,1033,5,14,5,13,13,13

2018-10-13,0,9,13,290,Partly cloudy,0.0,93,10,1030,36,9,8,7,22,7

2018-10-13,1200,16,15,285,Sunny,0.0,69,10,1028,6,16,10,16,17,16

2018-10-14,0,10,10,298,Mist,0.0,95,2,1027,42,10,9,8,18,8

2018-10-14,1200,16,11,292,Sunny,0.0,69,10,1026,14,16,11,16,14,16

2018-10-15,0,13,9,308,Clear,0.0,89,10,1027,0,13,11,12,11,12

2018-10-15,1200,19,9,286,Sunny,0.0,59,10,1027,0,19,11,19,10,19

2018-10-16,0,10,9,267,Cloudy,0.0,86,10,1027,80,10,7,8,18,8

2018-10-16,1200,17,12,247,Sunny,0.0,51,10,1025,2,17,7,17,14,17

2018-10-17,0,10,9,279,Clear,0.0,84,10,1024,4,10,7,8,14,8

2018-10-17,1200,19,4,277,Sunny,0.0,60,10,1025,0,19,11,19,5,19

2018-10-18,0,11,6,226,Clear,0.0,91,10,1025,3,11,10,11,7,11

2018-10-18,1200,17,11,233,Sunny,0.0,63,10,1021,7,17,9,17,12,17

2018-10-19,0,12,10,239,Clear,0.0,92,10,1018,10,12,10,10,17,10

2018-10-19,1200,16,10,279,Cloudy,0.0,73,10,1015,84,16,11,16,14,16

2018-10-20,0,10,8,328,Clear,0.0,83,10,1019,0,10,7,9,9,9

2018-10-20,1200,11,9,336,Partly cloudy,0.0,60,10,1021,33,11,3,9,11,9

2018-10-21,0,4,5,48,Partly cloudy,0.0,91,10,1024,45,4,3,4,8,4

2018-10-21,1200,8,3,352,Overcast,0.0,63,10,1026,93,8,2,8,3,8

2018-10-22,0,5,7,224,Partly cloudy,0.0,71,10,1027,35,5,0,3,11,3

2018-10-22,1200,8,14,223,Sunny,0.0,59,10,1020,3,8,0,5,16,5

2018-10-23,0,3,14,208,Clear,0.0,82,10,1011,10,3,0,-1,20,-1

2018-10-23,1200,7,7,238,Light drizzle,0.2,79,2,1003,82,7,4,5,8,5

2018-10-24,0,4,11,189,Light rain,1.1,87,9,993,100,4,2,1,13,1

2018-10-24,1200,7,10,152,Light rain,0.8,81,9,987,100,7,4,4,13,4

2018-10-25,0,3,8,291,Mist,0.0,96,2,987,100,3,2,1,12,1

2018-10-25,1200,5,10,317,Light sleet,0.6,75,9,992,100,5,1,2,12,2

2018-10-26,0,0,10,305,Moderate or heavy snow showers,0.1,86,7,996,74,0,-2,-4,14,-4

2018-10-26,1200,4,13,256,Partly cloudy,0.1,60,10,1001,62,4,-3,1,16,1

2018-10-27,0,0,9,260,Heavy snow,0.5,93,2,1007,75,0,-1,-3,14,-3

2018-10-27,1200,5,11,212,Partly cloudy,0.0,68,10,1012,59,5,-0,2,14,2

2018-10-28,0,6,17,243,Moderate rain,6.6,93,7,1003,100,6,5,2,26,2

2018-10-28,1200,7,16,279,Light rain shower,0.4,71,10,1011,58,7,2,4,22,4

2018-10-29,0,2,12,28,Overcast,0.0,85,10,1025,100,2,-0,-2,16,-2

2018-10-29,1200,1,15,75,Overcast,0.0,65,10,1034,90,1,-4,-3,20,-3

2018-10-30,0,-0,20,98,Heavy snow,0.3,68,2,1038,79,-0,-6,-6,29,-6

2018-10-30,1200,2,17,113,Sunny,0.0,52,10,1040,19,2,-7,-3,22,-3

2018-10-31,0,-1,16,130,Clear,0.0,68,10,1040,23,-1,-6,-7,23,-7

2018-10-31,1200,2,18,161,Overcast,0.1,76,10,1038,100,2,-2,-3,25,-3

2018-11-01,0,2,12,194,Patchy light rain,1.7,90,9,1039,73,2,0,-2,18,-2

2018-11-01,1200,6,14,201,Sunny,0.0,78,10,1038,18,6,2,3,19,3

2018-11-02,0,3,10,200,Partly cloudy,0.0,93,10,1037,32,3,2,-0,17,-0

2018-11-02,1200,7,9,192,Sunny,0.0,73,10,1034,16,7,3,5,13,5

2018-11-03,0,6,10,220,Light rain,1.5,90,9,1032,100,6,5,4,15,4

2018-11-03,1200,8,14,222,Light drizzle,0.7,88,2,1027,100,8,6,5,21,5

2018-11-04,0,8,14,283,Light rain,2.2,94,9,1023,97,8,7,5,20,5

2018-11-04,1200,8,15,326,Cloudy,0.0,71,10,1027,64,8,3,5,22,5

2018-11-05,0,3,5,320,Clear,0.0,91,10,1032,24,3,2,2,7,2

2018-11-05,1200,8,2,278,Sunny,0.0,66,10,1032,3,8,2,8,2,8

2018-11-06,0,2,7,234,Clear,0.0,88,10,1032,9,2,0,-0,11,-0

2018-11-06,1200,6,6,251,Sunny,0.0,77,10,1029,24,6,2,4,8,4

2018-11-07,0,3,7,225,Clear,0.0,93,10,1028,13,3,2,1,11,1

2018-11-07,1200,7,14,229,Sunny,0.0,77,10,1025,13,7,3,4,19,4

2018-11-08,0,3,4,297,Mist,0.0,95,2,1024,63,3,2,1,6,1

2018-11-08,1200,5,3,297,Overcast,0.0,85,10,1025,89,5,3,5,4,5

2018-11-09,0,4,2,120,Overcast,0.0,88,10,1025,93,4,2,4,3,4

2018-11-09,1200,4,2,108,Overcast,0.1,85,10,1026,94,4,2,4,3,4

2018-11-10,0,2,8,86,Cloudy,0.0,92,10,1027,68,2,1,0,11,0

2018-11-10,1200,3,14,94,Overcast,0.0,79,10,1030,100,3,0,-0,18,-0

2018-11-11,0,-1,21,112,Moderate snow,0.1,66,5,1038,100,-1,-6,-7,29,-7

2018-11-11,1200,-1,17,130,Sunny,0.0,40,10,1045,0,-1,-13,-7,19,-7

2018-11-12,0,-4,17,155,Clear,0.0,42,10,1047,0,-4,-15,-9,21,-9

2018-11-12,1200,-2,17,166,Sunny,0.0,42,10,1046,0,-2,-13,-8,19,-8

2018-11-13,0,-5,14,188,Clear,0.0,36,10,1044,5,-5,-18,-11,20,-11

2018-11-13,1200,-2,20,193,Partly cloudy,0.0,20,10,1038,45,-2,-22,-9,29,-9

2018-11-14,0,-3,23,198,Overcast,0.0,45,10,1032,99,-3,-13,-10,36,-10

2018-11-14,1200,-1,18,189,Cloudy,0.0,57,10,1028,63,-1,-8,-6,25,-6

2018-11-15,0,-1,11,170,Overcast,0.0,65,10,1031,92,-1,-6,-5,16,-5

2018-11-15,1200,1,9,160,Partly cloudy,0.0,53,10,1037,29,1,-8,-3,12,-3

2018-11-16,0,-1,6,180,Clear,0.0,53,10,1043,5,-1,-9,-3,7,-3

2018-11-16,1200,1,5,225,Sunny,0.0,41,10,1045,9,1,-11,-1,6,-1

2018-11-17,0,-2,9,256,Partly cloudy,0.0,53,10,1043,47,-2,-10,-6,16,-6

2018-11-17,1200,2,14,260,Cloudy,0.0,59,10,1034,65,2,-6,-3,23,-3

2018-11-18,0,0,14,262,Heavy snow,0.6,88,2,1023,100,0,-2,-5,21,-5

2018-11-18,1200,1,5,254,Moderate snow,0.1,92,5,1021,100,1,0,-1,7,-1

2018-11-19,0,0,9,11,Moderate snow,0.1,96,5,1027,100,0,-0,-2,14,-2

2018-11-19,1200,1,10,359,Moderate snow,0.2,85,5,1032,100,1,-1,-2,14,-2

2018-11-20,0,-2,8,2,Light snow,0.1,87,10,1032,78,-2,-4,-5,11,-5

2018-11-20,1200,-1,10,299,Sunny,0.0,69,10,1028,17,-1,-6,-5,12,-5

2018-11-21,0,-3,16,315,Cloudy,0.0,68,10,1024,67,-3,-8,-8,23,-8

2018-11-21,1200,-0,17,338,Light snow,0.0,66,10,1024,97,-0,-6,-5,24,-5

2018-11-22,0,-3,22,308,Overcast,0.0,77,10,1020,100,-3,-6,-9,31,-9

2018-11-22,1200,0,24,300,Moderate snow,0.1,73,5,1012,100,0,-4,-6,35,-6

2018-11-23,0,-2,16,332,Patchy snow possible,0.0,68,9,1018,12,-2,-7,-7,25,-7

2018-11-23,1200,-1,9,284,Partly cloudy,0.0,72,10,1024,32,-1,-6,-5,12,-5

2018-11-24,0,-2,15,271,Overcast,0.0,80,10,1017,94,-2,-5,-8,23,-8

2018-11-24,1200,-1,19,258,Overcast,0.0,72,10,1014,89,-1,-6,-7,27,-7

2018-11-25,0,-3,14,269,Light snow,0.1,81,10,1013,100,-3,-6,-8,20,-8

2018-11-25,1200,-1,9,261,Overcast,0.0,76,10,1014,94,-1,-4,-5,12,-5

2018-11-26,0,-3,8,246,Overcast,0.0,86,10,1011,100,-3,-5,-6,10,-6

2018-11-26,1200,-2,11,289,Moderate snow,0.1,77,5,1010,84,-2,-5,-6,14,-6

2018-11-27,0,-4,9,254,Overcast,0.0,82,10,1012,98,-4,-7,-8,14,-8

2018-11-27,1200,-3,9,239,Heavy snow,0.3,83,2,1012,100,-3,-6,-7,12,-7

2018-11-28,0,-4,10,21,Heavy snow,0.6,94,2,1017,100,-4,-5,-8,13,-8

2018-11-28,1200,-6,12,350,Sunny,0.0,76,10,1028,16,-6,-9,-11,16,-11

2018-11-29,0,-7,12,303,Clear,0.0,85,10,1036,14,-7,-9,-13,16,-13

2018-11-29,1200,-5,10,287,Sunny,0.0,72,10,1041,2,-5,-9,-11,12,-11

2018-11-30,0,-7,11,240,Clear,0.0,80,10,1043,1,-7,-10,-13,14,-13

2018-11-30,1200,-4,12,237,Sunny,0.0,62,10,1042,0,-4,-10,-9,13,-9

2018-12-01,0,-5,7,179,Clear,0.0,68,10,1041,0,-5,-10,-9,8,-9

2018-12-01,1200,-7,19,129,Sunny,0.0,68,10,1036,7,-7,-12,-14,31,-14

2018-12-02,0,-7,27,147,Heavy snow,0.4,81,2,1028,100,-7,-10,-15,40,-15

2018-12-02,1200,-5,16,164,Heavy snow,1.1,88,2,1022,100,-5,-7,-11,23,-11

2018-12-03,0,-6,13,205,Heavy snow,0.5,93,2,1020,100,-6,-7,-11,19,-11

2018-12-03,1200,-6,12,190,Patchy moderate snow,0.1,88,7,1021,50,-6,-8,-12,17,-12

2018-12-04,0,-7,19,183,Overcast,0.0,91,10,1020,100,-7,-8,-14,30,-14

2018-12-04,1200,-4,19,179,Moderate snow,0.2,89,5,1020,100,-4,-5,-10,28,-10

2018-12-05,0,-2,16,179,Heavy freezing drizzle,0.2,93,1,1020,100,-2,-3,-7,24,-7

2018-12-05,1200,-1,14,168,Overcast,0.1,91,10,1020,89,-1,-2,-6,21,-6

