,date,maxtempC,mintempC,avgtempC,sunHour,humidity,DewPointC,maxtempC_lg1,mintempC_lg1,avgtempC_lg1,sunHour_lg1,humidity_lg1,DewPointC_lg1,maxtempC_lg2,mintempC_lg2,avgtempC_lg2,sunHour_lg2,humidity_lg2,DewPointC_lg2,maxtempC_lg3,mintempC_lg3,avgtempC_lg3,sunHour_lg3,humidity_lg3,DewPointC_lg3
739,2012-01-10,-2,-7,-3,2.9,95,-3,-9.0,-11.0,-10.0,2.9,92.0,-9.0,-1.0,-4.0,-2.0,6.8,94.0,-2.0,-10.0,-13.0,-12.0,2.8,94.0,-11.0
740,2012-01-11,-4,-9,-6,2.9,97,-6,-2.0,-7.0,-3.0,2.9,95.0,-3.0,-9.0,-11.0,-10.0,2.9,92.0,-9.0,-1.0,-4.0,-2.0,6.8,94.0,-2.0
741,2012-01-12,-1,-6,-4,6.8,92,-3,-4.0,-9.0,-6.0,2.9,97.0,-6.0,-2.0,-7.0,-3.0,2.9,95.0,-3.0,-9.0,-11.0,-10.0,2.9,92.0,-9.0
742,2012-01-13,0,-4,-1,2.9,96,-1,-1.0,-6.0,-4.0,6.8,92.0,-3.0,-4.0,-9.0,-6.0,2.9,97.0,-6.0,-2.0,-7.0,-3.0,2.9,95.0,-3.0
743,2012-01-14,-3,-6,-4,2.9,94,-5,0.0,-4.0,-1.0,2.9,96.0,-1.0,-1.0,-6.0,-4.0,6.8,92.0,-3.0,-4.0,-9.0,-6.0,2.9,97.0,-6.0
744,2012-01-15,-4,-8,-6,6.8,95,-6,-3.0,-6.0,-4.0,2.9,94.0,-5.0,0.0,-4.0,-1.0,2.9,96.0,-1.0,-1.0,-6.0,-4.0,6.8,92.0,-3.0
745,2012-01-16,-5,-11,-7,2.9,94,-7,-4.0,-8.0,-6.0,6.8,95.0,-6.0,-3.0,-6.0,-4.0,2.9,94.0,-5.0,0.0,-4.0,-1.0,2.9,96.0,-1.0
746,2012-01-17,-6,-9,-7,2.9,92,-7,-5.0,-11.0,-7.0,2.9,94.0,-7.0,-4.0,-8.0,-6.0,6.8,95.0,-6.0,-3.0,-6.0,-4.0,2.9,94.0,-5.0
747,2012-01-18,-9,-13,-11,2.9,96,-11,-6.0,-9.0,-7.0,2.9,92.0,-7.0,-5.0,-11.0,-7.0,2.9,94.0,-7.0,-4.0,-8.0,-6.0,6.8,95.0,-6.0
748,2012-01-19,-9,-12,-11,3.0,96,-10,-9.0,-13.0,-11.0,2.9,96.0,-11.0,-6.0,-9.0,-7.0,2.9,92.0,-7.0,-5.0,-11.0,-7.0,2.9,94.0,-7.0
749,2012-01-20,-10,-14,-12,3.0,94,-12,-9.0,-12.0,-11.0,3.0,96.0,-10.0,-9.0,-13.0,-11.0,2.9,96.0,-11.0,-6.0,-9.0,-7.0,2.9,92.0,-7.0
750,2012-01-21,-10,-14,-11,3.0,93,-11,-10.0,-14.0,-12.0,3.0,94.0,-12.0,-9.0,-12.0,-11.0,3.0,96.0,-10.0,-9.0,-13.0,-11.0,2.9,96.0,-11.0
751,2012-01-22,-13,-17,-15,3.0,92,-16,-10.0,-14.0,-11.0,3.0,93.0,-11.0,-10.0,-14.0,-12.0,3.0,94.0,-12.0,-9.0,-12.0,-11.0,3.0,96.0,-10.0
752,2012-01-23,-14,-19,-16,6.8,85,-18,-13.0,-17.0,-15.0,3.0,92.0,-16.0,-10.0,-14.0,-11.0,3.0,93.0,-11.0,-10.0,-14.0,-12.0,3.0,94.0,-12.0
753,2012-01-24,-15,-19,-17,8.1,89,-16,-14.0,-19.0,-16.0,6.8,85.0,-18.0,-13.0,-17.0,-15.0,3.0,92.0,-16.0,-10.0,-14.0,-11.0,3.0,93.0,-11.0
754,2012-01-25,-13,-19,-15,8.1,93,-14,-15.0,-19.0,-17.0,8.1,89.0,-16.0,-14.0,-19.0,-16.0,6.8,85.0,-18.0,-13.0,-17.0,-15.0,3.0,92.0,-16.0
755,2012-01-26,-13,-18,-15,8.1,93,-14,-13.0,-19.0,-15.0,8.1,93.0,-14.0,-15.0,-19.0,-17.0,8.1,89.0,-16.0,-14.0,-19.0,-16.0,6.8,85.0,-18.0
756,2012-01-27,-13,-18,-16,8.2,89,-15,-13.0,-18.0,-15.0,8.1,93.0,-14.0,-13.0,-19.0,-15.0,8.1,93.0,-14.0,-15.0,-19.0,-17.0,8.1,89.0,-16.0
757,2012-01-28,-13,-18,-15,8.2,87,-15,-13.0,-18.0,-16.0,8.2,89.0,-15.0,-13.0,-18.0,-15.0,8.1,93.0,-14.0,-13.0,-19.0,-15.0,8.1,93.0,-14.0
758,2012-01-29,-15,-19,-16,6.8,90,-16,-13.0,-18.0,-15.0,8.2,87.0,-15.0,-13.0,-18.0,-16.0,8.2,89.0,-15.0,-13.0,-18.0,-15.0,8.1,93.0,-14.0
759,2012-01-30,-16,-20,-18,6.8,93,-17,-15.0,-19.0,-16.0,6.8,90.0,-16.0,-13.0,-18.0,-15.0,8.2,87.0,-15.0,-13.0,-18.0,-16.0,8.2,89.0,-15.0
760,2012-01-31,-20,-23,-21,3.3,94,-21,-16.0,-20.0,-18.0,6.8,93.0,-17.0,-15.0,-19.0,-16.0,6.8,90.0,-16.0,-13.0,-18.0,-15.0,8.2,87.0,-15.0
761,2012-02-01,-23,-26,-24,3.3,91,-24,-20.0,-23.0,-21.0,3.3,94.0,-21.0,-16.0,-20.0,-18.0,6.8,93.0,-17.0,-15.0,-19.0,-16.0,6.8,90.0,-16.0
762,2012-02-02,-18,-23,-18,3.3,89,-19,-23.0,-26.0,-24.0,3.3,91.0,-24.0,-20.0,-23.0,-21.0,3.3,94.0,-21.0,-16.0,-20.0,-18.0,6.8,93.0,-17.0
763,2012-02-03,-20,-24,-22,3.3,96,-20,-18.0,-23.0,-18.0,3.3,89.0,-19.0,-23.0,-26.0,-24.0,3.3,91.0,-24.0,-20.0,-23.0,-21.0,3.3,94.0,-21.0
764,2012-02-04,-18,-24,-19,3.3,92,-19,-20.0,-24.0,-22.0,3.3,96.0,-20.0,-18.0,-23.0,-18.0,3.3,89.0,-19.0,-23.0,-26.0,-24.0,3.3,91.0,-24.0
765,2012-02-05,-12,-16,-13,5.1,85,-14,-18.0,-24.0,-19.0,3.3,92.0,-19.0,-20.0,-24.0,-22.0,3.3,96.0,-20.0,-18.0,-23.0,-18.0,3.3,89.0,-19.0
766,2012-02-06,-12,-19,-15,3.4,92,-13,-12.0,-16.0,-13.0,5.1,85.0,-14.0,-18.0,-24.0,-19.0,3.3,92.0,-19.0,-20.0,-24.0,-22.0,3.3,96.0,-20.0
767,2012-02-07,-15,-21,-17,5.2,89,-16,-12.0,-19.0,-15.0,3.4,92.0,-13.0,-12.0,-16.0,-13.0,5.1,85.0,-14.0,-18.0,-24.0,-19.0,3.3,92.0,-19.0
768,2012-02-08,-16,-21,-18,6.9,88,-18,-15.0,-21.0,-17.0,5.2,89.0,-16.0,-12.0,-19.0,-15.0,3.4,92.0,-13.0,-12.0,-16.0,-13.0,5.1,85.0,-14.0
769,2012-02-09,-18,-22,-20,3.4,94,-18,-16.0,-21.0,-18.0,6.9,88.0,-18.0,-15.0,-21.0,-17.0,5.2,89.0,-16.0,-12.0,-19.0,-15.0,3.4,92.0,-13.0
770,2012-02-10,-18,-21,-19,3.4,94,-18,-18.0,-22.0,-20.0,3.4,94.0,-18.0,-16.0,-21.0,-18.0,6.9,88.0,-18.0,-15.0,-21.0,-17.0,5.2,89.0,-16.0
771,2012-02-11,-16,-23,-18,3.4,92,-17,-18.0,-21.0,-19.0,3.4,94.0,-18.0,-18.0,-22.0,-20.0,3.4,94.0,-18.0,-16.0,-21.0,-18.0,6.9,88.0,-18.0
772,2012-02-12,-21,-30,-25,3.5,93,-22,-16.0,-23.0,-18.0,3.4,92.0,-17.0,-18.0,-21.0,-19.0,3.4,94.0,-18.0,-18.0,-22.0,-20.0,3.4,94.0,-18.0
773,2012-02-13,-19,-32,-22,3.5,95,-21,-21.0,-30.0,-25.0,3.5,93.0,-22.0,-16.0,-23.0,-18.0,3.4,92.0,-17.0,-18.0,-21.0,-19.0,3.4,94.0,-18.0
774,2012-02-14,-15,-22,-17,3.6,95,-16,-19.0,-32.0,-22.0,3.5,95.0,-21.0,-21.0,-30.0,-25.0,3.5,93.0,-22.0,-16.0,-23.0,-18.0,3.4,92.0,-17.0
775,2012-02-15,-3,-12,-6,3.7,92,-4,-15.0,-22.0,-17.0,3.6,95.0,-16.0,-19.0,-32.0,-22.0,3.5,95.0,-21.0,-21.0,-30.0,-25.0,3.5,93.0,-22.0
776,2012-02-16,-7,-16,-9,3.7,90,-8,-3.0,-12.0,-6.0,3.7,92.0,-4.0,-15.0,-22.0,-17.0,3.6,95.0,-16.0,-19.0,-32.0,-22.0,3.5,95.0,-21.0
777,2012-02-17,-10,-15,-11,3.7,89,-11,-7.0,-16.0,-9.0,3.7,90.0,-8.0,-3.0,-12.0,-6.0,3.7,92.0,-4.0,-15.0,-22.0,-17.0,3.6,95.0,-16.0
778,2012-02-18,-12,-16,-13,3.7,90,-13,-10.0,-15.0,-11.0,3.7,89.0,-11.0,-7.0,-16.0,-9.0,3.7,90.0,-8.0,-3.0,-12.0,-6.0,3.7,92.0,-4.0
779,2012-02-19,-10,-17,-12,8.7,88,-11,-12.0,-16.0,-13.0,3.7,90.0,-13.0,-10.0,-15.0,-11.0,3.7,89.0,-11.0,-7.0,-16.0,-9.0,3.7,90.0,-8.0
780,2012-02-20,-9,-16,-11,7.0,89,-11,-10.0,-17.0,-12.0,8.7,88.0,-11.0,-12.0,-16.0,-13.0,3.7,90.0,-13.0,-10.0,-15.0,-11.0,3.7,89.0,-11.0
781,2012-02-21,-5,-10,-7,3.8,91,-7,-9.0,-16.0,-11.0,7.0,89.0,-11.0,-10.0,-17.0,-12.0,8.7,88.0,-11.0,-12.0,-16.0,-13.0,3.7,90.0,-13.0
782,2012-02-22,-2,-7,-3,3.8,92,-3,-5.0,-10.0,-7.0,3.8,91.0,-7.0,-9.0,-16.0,-11.0,7.0,89.0,-11.0,-10.0,-17.0,-12.0,8.7,88.0,-11.0
783,2012-02-23,-1,-8,-2,3.8,91,-3,-2.0,-7.0,-3.0,3.8,92.0,-3.0,-5.0,-10.0,-7.0,3.8,91.0,-7.0,-9.0,-16.0,-11.0,7.0,89.0,-11.0
784,2012-02-24,1,-2,-1,3.8,100,1,-1.0,-8.0,-2.0,3.8,91.0,-3.0,-2.0,-7.0,-3.0,3.8,92.0,-3.0,-5.0,-10.0,-7.0,3.8,91.0,-7.0
785,2012-02-25,-1,-4,-2,3.8,96,-1,1.0,-2.0,-1.0,3.8,100.0,1.0,-1.0,-8.0,-2.0,3.8,91.0,-3.0,-2.0,-7.0,-3.0,3.8,92.0,-3.0
786,2012-02-26,0,-5,-2,3.8,94,-1,-1.0,-4.0,-2.0,3.8,96.0,-1.0,1.0,-2.0,-1.0,3.8,100.0,1.0,-1.0,-8.0,-2.0,3.8,91.0,-3.0
787,2012-02-27,-2,-7,-4,3.9,89,-4,0.0,-5.0,-2.0,3.8,94.0,-1.0,-1.0,-4.0,-2.0,3.8,96.0,-1.0,1.0,-2.0,-1.0,3.8,100.0,1.0
788,2012-02-28,-3,-8,-5,5.4,86,-5,-2.0,-7.0,-4.0,3.9,89.0,-4.0,0.0,-5.0,-2.0,3.8,94.0,-1.0,-1.0,-4.0,-2.0,3.8,96.0,-1.0
789,2012-02-29,-4,-17,-9,10.8,93,-5,-3.0,-8.0,-5.0,5.4,86.0,-5.0,-2.0,-7.0,-4.0,3.9,89.0,-4.0,0.0,-5.0,-2.0,3.8,94.0,-1.0
790,2012-03-01,-3,-17,-6,8.5,88,-4,-4.0,-17.0,-9.0,10.8,93.0,-5.0,-3.0,-8.0,-5.0,5.4,86.0,-5.0,-2.0,-7.0,-4.0,3.9,89.0,-4.0
791,2012-03-02,-3,-19,-6,10.1,88,-5,-3.0,-17.0,-6.0,8.5,88.0,-4.0,-4.0,-17.0,-9.0,10.8,93.0,-5.0,-3.0,-8.0,-5.0,5.4,86.0,-5.0
792,2012-03-03,-3,-21,-6,10.1,92,-6,-3.0,-19.0,-6.0,10.1,88.0,-5.0,-3.0,-17.0,-6.0,8.5,88.0,-4.0,-4.0,-17.0,-9.0,10.8,93.0,-5.0
793,2012-03-04,-3,-7,-4,5.5,85,-5,-3.0,-21.0,-6.0,10.1,92.0,-6.0,-3.0,-19.0,-6.0,10.1,88.0,-5.0,-3.0,-17.0,-6.0,8.5,88.0,-4.0
794,2012-03-05,-6,-11,-7,5.5,86,-8,-3.0,-7.0,-4.0,5.5,85.0,-5.0,-3.0,-21.0,-6.0,10.1,92.0,-6.0,-3.0,-19.0,-6.0,10.1,88.0,-5.0
795,2012-03-06,-6,-11,-8,5.5,90,-8,-6.0,-11.0,-7.0,5.5,86.0,-8.0,-3.0,-7.0,-4.0,5.5,85.0,-5.0,-3.0,-21.0,-6.0,10.1,92.0,-6.0
796,2012-03-07,-8,-13,-10,5.6,88,-10,-6.0,-11.0,-8.0,5.5,90.0,-8.0,-6.0,-11.0,-7.0,5.5,86.0,-8.0,-3.0,-7.0,-4.0,5.5,85.0,-5.0
797,2012-03-08,-9,-14,-10,5.6,84,-11,-8.0,-13.0,-10.0,5.6,88.0,-10.0,-6.0,-11.0,-8.0,5.5,90.0,-8.0,-6.0,-11.0,-7.0,5.5,86.0,-8.0
798,2012-03-09,-7,-14,-9,8.6,90,-8,-9.0,-14.0,-10.0,5.6,84.0,-11.0,-8.0,-13.0,-10.0,5.6,88.0,-10.0,-6.0,-11.0,-8.0,5.5,90.0,-8.0
799,2012-03-10,-3,-13,-7,11.6,89,-5,-7.0,-14.0,-9.0,8.6,90.0,-8.0,-9.0,-14.0,-10.0,5.6,84.0,-11.0,-8.0,-13.0,-10.0,5.6,88.0,-10.0
800,2012-03-11,-3,-10,-4,5.9,90,-4,-3.0,-13.0,-7.0,11.6,89.0,-5.0,-7.0,-14.0,-9.0,8.6,90.0,-8.0,-9.0,-14.0,-10.0,5.6,84.0,-11.0
801,2012-03-12,0,-7,-2,5.9,93,-1,-3.0,-10.0,-4.0,5.9,90.0,-4.0,-3.0,-13.0,-7.0,11.6,89.0,-5.0,-7.0,-14.0,-9.0,8.6,90.0,-8.0
802,2012-03-13,0,-3,-1,7.3,91,-1,0.0,-7.0,-2.0,5.9,93.0,-1.0,-3.0,-10.0,-4.0,5.9,90.0,-4.0,-3.0,-13.0,-7.0,11.6,89.0,-5.0
803,2012-03-14,-2,-7,-3,5.9,83,-4,0.0,-3.0,-1.0,7.3,91.0,-1.0,0.0,-7.0,-2.0,5.9,93.0,-1.0,-3.0,-10.0,-4.0,5.9,90.0,-4.0
804,2012-03-15,-7,-11,-9,5.9,87,-9,-2.0,-7.0,-3.0,5.9,83.0,-4.0,0.0,-3.0,-1.0,7.3,91.0,-1.0,0.0,-7.0,-2.0,5.9,93.0,-1.0
805,2012-03-16,-6,-14,-8,10.2,90,-7,-7.0,-11.0,-9.0,5.9,87.0,-9.0,-2.0,-7.0,-3.0,5.9,83.0,-4.0,0.0,-3.0,-1.0,7.3,91.0,-1.0
806,2012-03-17,1,-8,0,6.0,100,1,-6.0,-14.0,-8.0,10.2,90.0,-7.0,-7.0,-11.0,-9.0,5.9,87.0,-9.0,-2.0,-7.0,-3.0,5.9,83.0,-4.0
807,2012-03-18,2,-4,1,6.0,100,2,1.0,-8.0,0.0,6.0,100.0,1.0,-6.0,-14.0,-8.0,10.2,90.0,-7.0,-7.0,-11.0,-9.0,5.9,87.0,-9.0
808,2012-03-19,1,0,1,6.0,100,1,2.0,-4.0,1.0,6.0,100.0,2.0,1.0,-8.0,0.0,6.0,100.0,1.0,-6.0,-14.0,-8.0,10.2,90.0,-7.0
809,2012-03-20,1,-4,-1,6.1,94,-1,1.0,0.0,1.0,6.0,100.0,1.0,2.0,-4.0,1.0,6.0,100.0,2.0,1.0,-8.0,0.0,6.0,100.0,1.0
810,2012-03-21,0,-3,-1,6.1,87,-2,1.0,-4.0,-1.0,6.1,94.0,-1.0,1.0,0.0,1.0,6.0,100.0,1.0,2.0,-4.0,1.0,6.0,100.0,2.0
811,2012-03-22,1,-3,-1,6.1,92,-1,0.0,-3.0,-1.0,6.1,87.0,-2.0,1.0,-4.0,-1.0,6.1,94.0,-1.0,1.0,0.0,1.0,6.0,100.0,1.0
812,2012-03-23,1,-9,-2,7.5,98,-1,1.0,-3.0,-1.0,6.1,92.0,-1.0,0.0,-3.0,-1.0,6.1,87.0,-2.0,1.0,-4.0,-1.0,6.1,94.0,-1.0
813,2012-03-24,-3,-13,-5,6.2,86,-7,1.0,-9.0,-2.0,7.5,98.0,-1.0,1.0,-3.0,-1.0,6.1,92.0,-1.0,0.0,-3.0,-1.0,6.1,87.0,-2.0
814,2012-03-25,-1,-7,-3,6.2,93,-2,-3.0,-13.0,-5.0,6.2,86.0,-7.0,1.0,-9.0,-2.0,7.5,98.0,-1.0,1.0,-3.0,-1.0,6.1,92.0,-1.0
815,2012-03-26,-3,-10,-5,11.6,83,-6,-1.0,-7.0,-3.0,6.2,93.0,-2.0,-3.0,-13.0,-5.0,6.2,86.0,-7.0,1.0,-9.0,-2.0,7.5,98.0,-1.0
816,2012-03-27,-1,-8,-3,8.9,84,-3,-3.0,-10.0,-5.0,11.6,83.0,-6.0,-1.0,-7.0,-3.0,6.2,93.0,-2.0,-3.0,-13.0,-5.0,6.2,86.0,-7.0
817,2012-03-28,0,-10,-2,6.5,90,-2,-1.0,-8.0,-3.0,8.9,84.0,-3.0,-3.0,-10.0,-5.0,11.6,83.0,-6.0,-1.0,-7.0,-3.0,6.2,93.0,-2.0
818,2012-03-29,0,-4,0,6.5,98,0,0.0,-10.0,-2.0,6.5,90.0,-2.0,-1.0,-8.0,-3.0,8.9,84.0,-3.0,-3.0,-10.0,-5.0,11.6,83.0,-6.0
819,2012-03-30,1,-2,1,6.5,99,1,0.0,-4.0,0.0,6.5,98.0,0.0,0.0,-10.0,-2.0,6.5,90.0,-2.0,-1.0,-8.0,-3.0,8.9,84.0,-3.0
820,2012-03-31,3,-3,1,6.5,69,-2,1.0,-2.0,1.0,6.5,99.0,1.0,0.0,-4.0,0.0,6.5,98.0,0.0,0.0,-10.0,-2.0,6.5,90.0,-2.0
821,2012-04-01,1,-7,0,8.2,96,1,3.0,-3.0,1.0,6.5,69.0,-2.0,1.0,-2.0,1.0,6.5,99.0,1.0,0.0,-4.0,0.0,6.5,98.0,0.0
822,2012-04-02,0,-7,-2,13.3,77,-4,1.0,-7.0,0.0,8.2,96.0,1.0,3.0,-3.0,1.0,6.5,69.0,-2.0,1.0,-2.0,1.0,6.5,99.0,1.0
823,2012-04-03,0,-4,-1,10.9,81,-3,0.0,-7.0,-2.0,13.3,77.0,-4.0,1.0,-7.0,0.0,8.2,96.0,1.0,3.0,-3.0,1.0,6.5,69.0,-2.0
824,2012-04-04,1,-6,-1,13.6,78,-3,0.0,-4.0,-1.0,10.9,81.0,-3.0,0.0,-7.0,-2.0,13.3,77.0,-4.0,1.0,-7.0,0.0,8.2,96.0,1.0
825,2012-04-05,1,-3,-1,8.5,100,1,1.0,-6.0,-1.0,13.6,78.0,-3.0,0.0,-4.0,-1.0,10.9,81.0,-3.0,0.0,-7.0,-2.0,13.3,77.0,-4.0
826,2012-04-06,2,-4,1,13.3,88,0,1.0,-3.0,-1.0,8.5,100.0,1.0,1.0,-6.0,-1.0,13.6,78.0,-3.0,0.0,-4.0,-1.0,10.9,81.0,-3.0
827,2012-04-07,1,-2,1,8.6,100,1,2.0,-4.0,1.0,13.3,88.0,0.0,1.0,-3.0,-1.0,8.5,100.0,1.0,1.0,-6.0,-1.0,13.6,78.0,-3.0
828,2012-04-08,3,1,2,8.6,99,3,1.0,-2.0,1.0,8.6,100.0,1.0,2.0,-4.0,1.0,13.3,88.0,0.0,1.0,-3.0,-1.0,8.5,100.0,1.0
829,2012-04-09,3,-1,2,8.7,100,3,3.0,1.0,2.0,8.6,99.0,3.0,1.0,-2.0,1.0,8.6,100.0,1.0,2.0,-4.0,1.0,13.3,88.0,0.0
830,2012-04-10,2,0,1,8.7,93,1,3.0,-1.0,2.0,8.7,100.0,3.0,3.0,1.0,2.0,8.6,99.0,3.0,1.0,-2.0,1.0,8.6,100.0,1.0
831,2012-04-11,3,0,2,8.7,99,3,2.0,0.0,1.0,8.7,93.0,1.0,3.0,-1.0,2.0,8.7,100.0,3.0,3.0,1.0,2.0,8.6,99.0,3.0
832,2012-04-12,2,0,2,8.7,100,2,3.0,0.0,2.0,8.7,99.0,3.0,2.0,0.0,1.0,8.7,93.0,1.0,3.0,-1.0,2.0,8.7,100.0,3.0
833,2012-04-13,3,1,2,8.8,100,3,2.0,0.0,2.0,8.7,100.0,2.0,3.0,0.0,2.0,8.7,99.0,3.0,2.0,0.0,1.0,8.7,93.0,1.0
834,2012-04-14,10,1,7,11.1,92,9,3.0,1.0,2.0,8.8,100.0,3.0,2.0,0.0,2.0,8.7,100.0,2.0,3.0,0.0,2.0,8.7,99.0,3.0
835,2012-04-15,10,1,9,8.8,99,10,10.0,1.0,7.0,11.1,92.0,9.0,3.0,1.0,2.0,8.8,100.0,3.0,2.0,0.0,2.0,8.7,100.0,2.0
836,2012-04-16,17,8,14,13.4,67,11,10.0,1.0,9.0,8.8,99.0,10.0,10.0,1.0,7.0,11.1,92.0,9.0,3.0,1.0,2.0,8.8,100.0,3.0
837,2012-04-17,18,9,15,14.2,50,8,17.0,8.0,14.0,13.4,67.0,11.0,10.0,1.0,9.0,8.8,99.0,10.0,10.0,1.0,7.0,11.1,92.0,9.0
838,2012-04-18,9,4,7,11.1,77,5,18.0,9.0,15.0,14.2,50.0,8.0,17.0,8.0,14.0,13.4,67.0,11.0,10.0,1.0,9.0,8.8,99.0,10.0
839,2012-04-19,12,3,9,14.3,55,4,9.0,4.0,7.0,11.1,77.0,5.0,18.0,9.0,15.0,14.2,50.0,8.0,17.0,8.0,14.0,13.4,67.0,11.0
840,2012-04-20,15,4,12,14.4,67,8,12.0,3.0,9.0,14.3,55.0,4.0,9.0,4.0,7.0,11.1,77.0,5.0,18.0,9.0,15.0,14.2,50.0,8.0
841,2012-04-21,19,9,16,11.2,58,11,15.0,4.0,12.0,14.4,67.0,8.0,12.0,3.0,9.0,14.3,55.0,4.0,9.0,4.0,7.0,11.1,77.0,5.0
842,2012-04-22,20,9,17,14.4,51,10,19.0,9.0,16.0,11.2,58.0,11.0,15.0,4.0,12.0,14.4,67.0,8.0,12.0,3.0,9.0,14.3,55.0,4.0
843,2012-04-23,18,10,15,13.4,64,11,20.0,9.0,17.0,14.4,51.0,10.0,19.0,9.0,16.0,11.2,58.0,11.0,15.0,4.0,12.0,14.4,67.0,8.0
844,2012-04-24,19,9,16,14.5,52,9,18.0,10.0,15.0,13.4,64.0,11.0,20.0,9.0,17.0,14.4,51.0,10.0,19.0,9.0,16.0,11.2,58.0,11.0
845,2012-04-25,19,8,16,13.4,59,10,19.0,9.0,16.0,14.5,52.0,9.0,18.0,10.0,15.0,13.4,64.0,11.0,20.0,9.0,17.0,14.4,51.0,10.0
846,2012-04-26,22,9,18,13.5,45,10,19.0,8.0,16.0,13.4,59.0,10.0,19.0,9.0,16.0,14.5,52.0,9.0,18.0,10.0,15.0,13.4,64.0,11.0
847,2012-04-27,19,8,17,14.5,50,9,22.0,9.0,18.0,13.5,45.0,10.0,19.0,8.0,16.0,13.4,59.0,10.0,19.0,9.0,16.0,14.5,52.0,9.0
848,2012-04-28,23,11,20,14.5,45,11,19.0,8.0,17.0,14.5,50.0,9.0,22.0,9.0,18.0,13.5,45.0,10.0,19.0,8.0,16.0,13.4,59.0,10.0
849,2012-04-29,25,8,18,13.5,41,10,23.0,11.0,20.0,14.5,45.0,11.0,19.0,8.0,17.0,14.5,50.0,9.0,22.0,9.0,18.0,13.5,45.0,10.0
850,2012-04-30,14,7,11,14.5,49,2,25.0,8.0,18.0,13.5,41.0,10.0,23.0,11.0,20.0,14.5,45.0,11.0,19.0,8.0,17.0,14.5,50.0,9.0
851,2012-05-01,17,4,13,14.5,41,3,14.0,7.0,11.0,14.5,49.0,2.0,25.0,8.0,18.0,13.5,41.0,10.0,23.0,11.0,20.0,14.5,45.0,11.0
852,2012-05-02,14,2,10,14.5,46,2,17.0,4.0,13.0,14.5,41.0,3.0,14.0,7.0,11.0,14.5,49.0,2.0,25.0,8.0,18.0,13.5,41.0,10.0
853,2012-05-03,15,4,13,14.5,39,2,14.0,2.0,10.0,14.5,46.0,2.0,17.0,4.0,13.0,14.5,41.0,3.0,14.0,7.0,11.0,14.5,49.0,2.0
854,2012-05-04,16,7,13,14.5,38,2,15.0,4.0,13.0,14.5,39.0,2.0,14.0,2.0,10.0,14.5,46.0,2.0,17.0,4.0,13.0,14.5,41.0,3.0
855,2012-05-05,22,6,18,13.6,49,11,16.0,7.0,13.0,14.5,38.0,2.0,15.0,4.0,13.0,14.5,39.0,2.0,14.0,2.0,10.0,14.5,46.0,2.0
856,2012-05-06,21,11,19,14.5,56,11,22.0,6.0,18.0,13.6,49.0,11.0,16.0,7.0,13.0,14.5,38.0,2.0,15.0,4.0,13.0,14.5,39.0,2.0
857,2012-05-07,23,13,19,12.7,65,15,21.0,11.0,19.0,14.5,56.0,11.0,22.0,6.0,18.0,13.6,49.0,11.0,16.0,7.0,13.0,14.5,38.0,2.0
858,2012-05-08,20,10,17,12.7,74,15,23.0,13.0,19.0,12.7,65.0,15.0,21.0,11.0,19.0,14.5,56.0,11.0,22.0,6.0,18.0,13.6,49.0,11.0
859,2012-05-09,20,8,16,12.7,73,15,20.0,10.0,17.0,12.7,74.0,15.0,23.0,13.0,19.0,12.7,65.0,15.0,21.0,11.0,19.0,14.5,56.0,11.0
860,2012-05-10,21,6,15,13.6,60,13,20.0,8.0,16.0,12.7,73.0,15.0,20.0,10.0,17.0,12.7,74.0,15.0,23.0,13.0,19.0,12.7,65.0,15.0
861,2012-05-11,22,8,19,13.6,61,14,21.0,6.0,15.0,13.6,60.0,13.0,20.0,8.0,16.0,12.7,73.0,15.0,20.0,10.0,17.0,12.7,74.0,15.0
862,2012-05-12,25,12,21,11.8,54,15,22.0,8.0,19.0,13.6,61.0,14.0,21.0,6.0,15.0,13.6,60.0,13.0,20.0,8.0,16.0,12.7,73.0,15.0
863,2012-05-13,15,8,13,11.8,57,6,25.0,12.0,21.0,11.8,54.0,15.0,22.0,8.0,19.0,13.6,61.0,14.0,21.0,6.0,15.0,13.6,60.0,13.0
864,2012-05-14,13,7,11,12.7,61,6,15.0,8.0,13.0,11.8,57.0,6.0,25.0,12.0,21.0,11.8,54.0,15.0,22.0,8.0,19.0,13.6,61.0,14.0
865,2012-05-15,20,6,15,12.7,55,10,13.0,7.0,11.0,12.7,61.0,6.0,15.0,8.0,13.0,11.8,57.0,6.0,25.0,12.0,21.0,11.8,54.0,15.0
866,2012-05-16,25,13,22,14.5,46,13,20.0,6.0,15.0,12.7,55.0,10.0,13.0,7.0,11.0,12.7,61.0,6.0,15.0,8.0,13.0,11.8,57.0,6.0
867,2012-05-17,22,12,20,14.5,45,10,25.0,13.0,22.0,14.5,46.0,13.0,20.0,6.0,15.0,12.7,55.0,10.0,13.0,7.0,11.0,12.7,61.0,6.0
868,2012-05-18,20,11,18,11.9,72,15,22.0,12.0,20.0,14.5,45.0,10.0,25.0,13.0,22.0,14.5,46.0,13.0,20.0,6.0,15.0,12.7,55.0,10.0
869,2012-05-19,24,12,19,12.8,56,15,20.0,11.0,18.0,11.9,72.0,15.0,22.0,12.0,20.0,14.5,45.0,10.0,25.0,13.0,22.0,14.5,46.0,13.0
